Acid;AcidPH;Base;BasePH;Neutral;NeutralPH
2064;3.778269611;1086.75;9.756801075;1537.5;6.999243585
2064;3.778269611;1086.75;9.756801075;1537.5;6.999243585
2064;3.778269611;1086.75;9.756801075;1537.5;6.999243585
2064;3.778269611;1086.75;9.756801075;1537.5;6.999243585
2064;3.778269611;1086.75;9.756801075;1537.5;6.999243585
2064;3.778269611;1086.75;9.756801075;1537.5;6.999243585
2064;3.778269611;1086.5625;9.757948145;1537.5;6.999243585
2064;3.778269611;1086.1875;9.760242286;1537.5;6.999243585
2064;3.778269611;1086;9.761389357;1537.5;6.999243585
2064;3.778269611;1085.8125;9.762536427;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.4375;9.764830568;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.4375;9.764830568;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.4375;9.764830568;1537.5;6.999243585
2064;3.778269611;1085.4375;9.764830568;1537.5;6.999243585
2064;3.778269611;1085.4375;9.764830568;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.25;9.765977639;1537.5;6.999243585
2064;3.778269611;1085.4375;9.764830568;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
2064;3.778269611;1085.625;9.763683498;1537.5;6.999243585
